ID;EXTERNAL_CODE;EXTERNAL_ID;NAME;FEATURES;PRICE;BARCODE;VENDOR_CODE;NDS;PAYMENT_SUBJECT;GROUP;UNIT_CODE;PURCHASE_PRICE;WEIGHTED;ALCOHOL;GTIN;MARK_TYPE;GROUPED;CONTAINER;MODIFIERS;INGREDIENTS;GOOD_TYPE;CONTRACTOR_INN;CONTRACTOR_ACTIVITY_TYPE;COUNTY_CODE;CUSTOM_DECLARATION;PLU_CODE;ORG_MEMBER_POINTS
;3261960;;Ассорти компот.Hortex с клубникой 300г;;96.43;;;;1;;796;69.99;;;;0;;;;;DEFAULT;;;;;;
;2012246;;Ассорти Петелинка из цыпл.бройл0,8-1,2кг;;173.85;;;;1;;796;165.57;;;;0;;;;;DEFAULT;;;;;;
;3107698;;Ассорти Ск-Самобр.черри+корнишоны 680г;;122.79;;;;1;;796;91.84;;;;0;;;;;DEFAULT;;;;;;
;3064330;;Ацидофилин Добряна Останкин.2,5% 210г;;28.58;;;;1;;796;22.58;;;;0;;;;;DEFAULT;;;;;;
;3064094;;Ацидофилин Останкинский 2,5% 450г;;54.82;;;;1;;796;42.39;;;;0;;;;;DEFAULT;;;;;;
;3206578;;Багет половинка FanFan Чеснок зам.3*175г;;320.0;;;;1;;796;230.56;;;;0;;;;;DEFAULT;;;;;;
;3083045;;Базилик Cykoria 10г;;30.01;;;;1;;796;15.05;;;;0;;;;;DEFAULT;;;;;;
;3047413;;Базилик зеленый на подложке 60г шт;;125.52;;;;1;;796;95.3;;;;0;;;;;DEFAULT;;;;;;
;3047412;;Базилик красный на подложке 60г шт;;102.15;;;;1;;796;97.28;;;;0;;;;;DEFAULT;;;;;;
;2011321;;Баклажаны 0,7-0,9кг фас;;295.39;;;;1;;796;281.32;;;;0;;;;;DEFAULT;;;;;;
;3051870;;Баклажаны 4сезона нарезанные 400г;;62.68;;;;1;;796;45.5;;;;0;;;;;DEFAULT;;;;;;
;3040461;;Баклажаны Bonduelle Fusion по-тоск.375г;;180.65;;;;1;;796;172.04;;;;0;;;;;DEFAULT;;;;;;
;3223885;;Баклажаны Вологод.ягода резан.зам.400г;;72.66;;;;1;;796;62.46;;;;0;;;;;DEFAULT;;;;;;
;3225412;;Баклажаны Лукашинские жар.в аджике 460г;;157.56;;;;1;;796;112.01;;;;0;;;;;DEFAULT;;;;;;
;3225406;;Баклажаны Лукашинские жар.с томатами460г;;156.89;;;;1;;796;112.01;;;;0;;;;;DEFAULT;;;;;;
;3255614;;Балык Велком Велкомовский с/к 150г в/у;;187.27;;;;1;;796;144.97;;;;0;;;;;DEFAULT;;;;;;
;3263582;;Банан Filipino Sun сушеный 100г;;143.3;;;;1;;796;101.33;;;;0;;;;;DEFAULT;;;;;;
;3283468;;Банановые чипсы Vivanut 130г;;72.45;;;;1;;796;69.0;;;;0;;;;;DEFAULT;;;;;;
;2011988;;Бананы желтые 0,5-1,0кг фас;;91.94;;;;1;;796;87.56;;;;0;;;;;DEFAULT;;;;;;
;2012262;;Бананы желтые 1,0-1,3кг фас;;91.01;;;;1;;796;86.67;;;;0;;;;;DEFAULT;;;;;;
;2011989;;Бананы желтые 1,3-1,7кг фас;;91.8;;;;1;;796;87.42;;;;0;;;;;DEFAULT;;;;;;
;3106950;;Баранки Волжский пекарь Волж.сдобные500г;;66.19;;;;1;;796;48.66;;;;0;;;;;DEFAULT;;;;;;
;3243437;;Баранки Ого! с ванилью 300г;;42.1;;;;1;;796;30.84;;;;0;;;;;DEFAULT;;;;;;
;3071658;;Баранки ОЗБИ ванильные 300г;;52.5;;;;1;;796;38.6;;;;0;;;;;DEFAULT;;;;;;
;3071656;;Баранки ОЗБИ с маком 300г;;52.5;;;;1;;796;39.13;;;;0;;;;;DEFAULT;;;;;;
;3071654;;Баранки ОЗБИ сдобные 300г;;49.83;;;;1;;796;37.07;;;;0;;;;;DEFAULT;;;;;;
;3075327;;Барбарис Волшебное дерево сушеный 10г;;99.3;;;;1;;796;66.33;;;;0;;;;;DEFAULT;;;;;;
;3223182;;Басмати Yelli с овощами Бириани 250г;;107.07;;;;1;;796;93.2;;;;0;;;;;DEFAULT;;;;;;
;3198399;;Батон Хлебный дом Утренний в нар.400г;;53.71;;;;1;;796;39.68;;;;0;;;;;DEFAULT;;;;;;
;3216623;;Батон Щелковохлеб Столовый нар.0,33кг;;26.81;;;;1;;796;20.74;;;;0;;;;;DEFAULT;;;;;;
;3102207;;Батончик Bounty 55г;;35.51;;;;1;;796;23.95;;;;0;;;;;DEFAULT;;;;;;
;3158866;;Батончик Milky Way 5*26г;;100.53;;;;1;;796;61.2;;;;0;;;;;DEFAULT;;;;;;
;3051231;;Батончик Nesquik 43г;;21.52;;;;1;;796;20.49;;;;0;;;;;DEFAULT;;;;;;
;3051220;;Батончик Nesquik с какао-нугой 28г;;13.26;;;;1;;796;12.62;;;;0;;;;;DEFAULT;;;;;;
;3263823;;Батончик Nestle Fitness зл/шоколад 23,5г;;30.49;;;;1;;796;23.06;;;;0;;;;;DEFAULT;;;;;;
;3263822;;Батончик Nestle Fitness злак/клуб23,5г;;30.4;;;;1;;796;23.06;;;;0;;;;;DEFAULT;;;;;;
;3263824;;Батончик Nestle Fitness цел.злаками23,5г;;30.51;;;;1;;796;23.07;;;;0;;;;;DEFAULT;;;;;;
;3263825;;Батончик Nestle Nesquik цел.зл.шок25г;;30.62;;;;1;;796;23.05;;;;0;;;;;DEFAULT;;;;;;
;3051232;;Батончик Nestle Nuts Цельный фундук 50г;;24.73;;;;1;;796;23.55;;;;0;;;;;DEFAULT;;;;;;
;3240923;;Батончик Picnic Грецкий орех 52г;;42.63;;;;1;;796;31.84;;;;0;;;;;DEFAULT;;;;;;
;3220214;;Батончик Snickers 50,5г;;28.54;;;;1;;796;21.47;;;;0;;;;;DEFAULT;;;;;;
;3102231;;Батончик Snickers Super 95г;;53.6;;;;1;;796;39.74;;;;0;;;;;DEFAULT;;;;;;
;3082072;;Батончик Twix 55г;;37.19;;;;1;;796;23.95;;;;0;;;;;DEFAULT;;;;;;
;3171052;;Батончик мюсли CorneX Вишня 25г;;36.17;;;;1;;796;19.19;;;;0;;;;;DEFAULT;;;;;;
;3171036;;Батончик мюсли CorneX Черника 25г;;36.15;;;;1;;796;19.41;;;;0;;;;;DEFAULT;;;;;;
;3263359;;Батончик Ого! Фруктовый абрикос/ябл.30г;;44.36;;;;1;;796;31.94;;;;0;;;;;DEFAULT;;;;;;
;3263358;;Батончик Ого! фруктовый с черникой 30г;;44.46;;;;1;;796;32.57;;;;0;;;;;DEFAULT;;;;;;
;3057852;;Батончики Рот Фрон шок-сливочные 250г;;108.09;;;;1;;796;80.36;;;;0;;;;;DEFAULT;;;;;;
;3057841;;Батончики Рот Фронт 250г;;96.08;;;;1;;796;80.36;;;;0;;;;;DEFAULT;;;;;;
;3184299;;Бедро Индолина инд.б/к.охл.ГЗС 700г шт;;252.45;;;;1;;796;216.16;;;;0;;;;;DEFAULT;;;;;;
;3193219;;Бедро Индолина инд.охл.Халяль ГЗС700г шт;;332.85;;;;1;;796;223.6;;;;0;;;;;DEFAULT;;;;;;
;2003707;;Бедро Кур.царс.Особое цып.бр.зам.0,5-1кг;;162.46;;;;1;;796;96.34;;;;0;;;;;DEFAULT;;;;;;
;2003715;;Бедро Куриное царство ц.бр.охл.1,2кг;;163.49;;;;1;;796;132.47;;;;0;;;;;DEFAULT;;;;;;
;2003726;;Бедро Куриное царство ц.бр.охл.1,6кг;;138.8;;;;1;;796;132.19;;;;0;;;;;DEFAULT;;;;;;
;2008168;;Бедро Петелинка Особое ц/бр0,9-1,4кг фас;;137.68;;;;1;;796;126.77;;;;0;;;;;DEFAULT;;;;;;
;2008336;;Бедро Петелинка ц/бр.с кожей 0,45-0,9кг;;221.33;;;;1;;796;210.79;;;;0;;;;;DEFAULT;;;;;;
;2008189;;Бедро Петелинка ц/бр.с кожей 0,9-1,4кг ф;;258.61;;;;1;;796;211.04;;;;0;;;;;DEFAULT;;;;;;
;3245318;;Бекон Велком Венгерский в/к в/у 200г нар;;246.73;;;;1;;796;169.99;;;;0;;;;;DEFAULT;;;;;;
;3255617;;Бекон Велком с/к 300г в/у;;314.58;;;;1;;796;239.82;;;;0;;;;;DEFAULT;;;;;;
;3236063;;Бекон Велком сырокопч.в/у 500г нарезка;;447.64;;;;1;;796;347.04;;;;0;;;;;DEFAULT;;;;;;
;3245320;;Бекон Велком сырокопченый в/у 200г нар;;222.3;;;;1;;796;166.6;;;;0;;;;;DEFAULT;;;;;;
;3253520;;Бекон Дымов Венгерский с/к в/у 200г нар;;178.76;;;;1;;796;156.44;;;;0;;;;;DEFAULT;;;;;;
;3265316;;Бекон Мираторг свин.Любительский 290г;;115.36;;;;1;;796;96.18;;;;0;;;;;DEFAULT;;;;;;
;3256249;;Бекон Окраина Венгерский к/в нар.200г в/;;140.67;;;;1;;796;110.34;;;;0;;;;;DEFAULT;;;;;;
;3062612;;Бекон Остан.по-испан.нар.к/в в/у150г шт.;;91.91;;;;1;;796;69.42;;;;0;;;;;DEFAULT;;;;;;
;3275354;;Бекон Черкизово Стол. с/к в/у 0,2 кг;;158.77;;;;1;;796;120.06;;;;0;;;;;DEFAULT;;;;;;
;3281803;;Белый гриб Ягоды Кар.рез.быстрозам.200г;;97.85;;;;1;;796;71.1;;;;0;;;;;DEFAULT;;;;;;
;3172518;;Бефстроганов Калужский фермер гов.450г;;311.43;;;;1;;796;248.63;;;;0;;;;;DEFAULT;;;;;;
;3039170;;Био кефир BioMax Улучшает пищ.2,5% 515г;;49.62;;;;1;;796;36.74;;;;0;;;;;DEFAULT;;;;;;
;3253029;;БИО мюсли Everyday пшен/орехи250г;;131.06;;;;1;;796;99.15;;;;0;;;;;DEFAULT;;;;;;
;3256288;;Биойог.Био-Баланс Мал/Чер/Мор1,5%330г;;37.17;;;;1;;796;29.61;;;;0;;;;;DEFAULT;;;;;;
;3230440;;Био-йогурт Bio Max Ч.смор/малина2,7%290г;;36.97;;;;1;;796;29.15;;;;0;;;;;DEFAULT;;;;;;
;3083689;;Биойогурт Bio Баланс Злаки 1,5% 330г;;35.53;;;;1;;796;29.77;;;;0;;;;;DEFAULT;;;;;;
;3146176;;Биойогурт Bio Баланс Клубника 1,5% 0,33л;;35.31;;;;1;;796;29.77;;;;0;;;;;DEFAULT;;;;;;
;3140214;;Биойогурт Bio Баланс Черн/злак.1,5%330г;;35.05;;;;1;;796;29.61;;;;0;;;;;DEFAULT;;;;;;
;3145001;;Биойогурт Bio Баланс чернослив 1,5% 330г;;35.42;;;;1;;796;29.62;;;;0;;;;;DEFAULT;;;;;;
;3075967;;Био-йогурт BioMax 5 вит.перс.2,5%4*125г;;79.25;;;;1;;796;62.48;;;;0;;;;;DEFAULT;;;;;;
;3077624;;Био-йогурт BioMax 5 витам.Кл.3,2%4*125г;;73.18;;;;1;;796;57.64;;;;0;;;;;DEFAULT;;;;;;
;3076944;;Биойогурт BioMax Классич.3,1% 2*127г;;44.36;;;;1;;796;34.98;;;;0;;;;;DEFAULT;;;;;;
;3222923;;Био-йогурт BioMax Эффек.Клубника2,7%300г;;35.92;;;;1;;796;29.15;;;;0;;;;;DEFAULT;;;;;;
;3222919;;Био-йогурт BioMax Эффек.Черносл.2,7%300г;;36.17;;;;1;;796;29.15;;;;0;;;;;DEFAULT;;;;;;
;3222911;;Био-йогурт BioMax Эффек.Ябл-Злак2,7%300г;;36.34;;;;1;;796;29.15;;;;0;;;;;DEFAULT;;;;;;
;3078498;;Биойогурт Активиа Ананас 2% 4*290г;;136.89;;;;1;;796;106.72;;;;0;;;;;DEFAULT;;;;;;
;3252056;;Биойогурт Активиа Вишни 2,7% 170г;;41.77;;;;1;;796;32.78;;;;0;;;;;DEFAULT;;;;;;
;3075764;;Биойогурт Активиа киви и мюсли 3% 150г;;32.89;;;;1;;796;25.51;;;;0;;;;;DEFAULT;;;;;;
;3247062;;Биойогурт Активиа клуб/землян.2,4% 210г;;51.84;;;;1;;796;42.83;;;;0;;;;;DEFAULT;;;;;;
;3139040;;Биойогурт Активиа Клубн/Землян.2% 290г;;44.32;;;;1;;796;35.59;;;;0;;;;;DEFAULT;;;;;;
;3243837;;Биойогурт Активиа Лесные ягоды 2,1% 290г;;45.1;;;;1;;796;35.35;;;;0;;;;;DEFAULT;;;;;;
;3243206;;Биойогурт Активиа Лесные ягоды 2,9% 150г;;32.41;;;;1;;796;25.45;;;;0;;;;;DEFAULT;;;;;;
;3085314;;Биойогурт Активиа Малина/Злаки 2,1%290г;;44.13;;;;1;;796;35.67;;;;0;;;;;DEFAULT;;;;;;
;3256281;;Биойогурт Активиа Манго 2,0% 290г;;45.47;;;;1;;796;35.66;;;;0;;;;;DEFAULT;;;;;;
;3075827;;Биойогурт Активиа мюсли 3,2% 150г;;32.89;;;;1;;796;25.42;;;;0;;;;;DEFAULT;;;;;;
;3075821;;Биойогурт Активиа натурал.3,5% 150г;;24.73;;;;1;;796;21.74;;;;0;;;;;DEFAULT;;;;;;
;3252059;;Биойогурт Активиа Натурал.3,5% 170г;;32.83;;;;1;;796;25.63;;;;0;;;;;DEFAULT;;;;;;
;3076856;;Биойогурт Активиа натуральная 2,4% 290г;;44.27;;;;1;;796;35.68;;;;0;;;;;DEFAULT;;;;;;
;3077046;;Биойогурт Активиа отруби+злаки 2,9% 150г;;32.86;;;;1;;796;25.47;;;;0;;;;;DEFAULT;;;;;;
;3075830;;Биойогурт Активиа с клубникой 2,9%150г;;33.08;;;;1;;796;25.53;;;;0;;;;;DEFAULT;;;;;;
;3247056;;Биойогурт Активиа черника 2,4% 210г;;52.11;;;;1;;796;42.99;;;;0;;;;;DEFAULT;;;;;;
;3252057;;Биойогурт Активиа Черника 2,7% 170г;;41.74;;;;1;;796;32.78;;;;0;;;;;DEFAULT;;;;;;
;3075767;;Биойогурт Активиа чернослив 2% 4*290г;;136.41;;;;1;;796;106.31;;;;0;;;;;DEFAULT;;;;;;
;3075824;;Биойогурт Активиа чернослив 2,9% 150г;;32.99;;;;1;;796;25.46;;;;0;;;;;DEFAULT;;;;;;
;3247060;;Биойогурт Активиа ябл/чернослив2,4% 210г;;51.0;;;;1;;796;40.43;;;;0;;;;;DEFAULT;;;;;;
;3076657;;Биойогурт Активиа Ябл+Злаки 2,2% 290г;;44.25;;;;1;;796;35.56;;;;0;;;;;DEFAULT;;;;;;
;3256289;;Биойогурт Био-Баланс Гранат 1,5% 330г;;37.69;;;;1;;796;29.68;;;;0;;;;;DEFAULT;;;;;;
;3183290;;Биойогурт Полезн.прод.козье м.земл.100г;;64.09;;;;1;;796;49.4;;;;0;;;;;DEFAULT;;;;;;
;3183248;;Биойогурт Полезн.прод.козье м.черн.100г;;63.85;;;;1;;796;49.4;;;;0;;;;;DEFAULT;;;;;;
;3183309;;Биойогурт Полезн.прод.козье мол.100г;;63.84;;;;1;;796;49.41;;;;0;;;;;DEFAULT;;;;;;
;3270858;;Биойогурт Слобода молочный 2,4% 290г;;43.52;;;;1;;796;34.41;;;;0;;;;;DEFAULT;;;;;;
;3270886;;Биойогурт Слобода с клубникой 2,0%, 290г;;43.82;;;;1;;796;34.41;;;;0;;;;;DEFAULT;;;;;;
;3270859;;Биойогурт Слобода с персиком 2,0%, 290г;;43.86;;;;1;;796;34.41;;;;0;;;;;DEFAULT;;;;;;
;3210447;;Биойогурт Тёма Банан-Земляника 8мес.210г;;47.71;;;;1;;796;40.6;;;;0;;;;;DEFAULT;;;;;;
;3210449;;Биойогурт Тёма Груша-Яблоко 8мес.210г;;47.77;;;;1;;796;40.6;;;;0;;;;;DEFAULT;;;;;;
;3053453;;Биойогурт Тёма детск.Зел.ябл.с 8м.210г;;47.91;;;;1;;796;40.6;;;;0;;;;;DEFAULT;;;;;;
;3053454;;Биойогурт Тёма Малина-шиповник 8мес.210г;;47.8;;;;1;;796;40.59;;;;0;;;;;DEFAULT;;;;;;
;3213935;;Биойогурт Формула здор.коз.м.земл4,5%230;;105.19;;;;1;;796;82.14;;;;0;;;;;DEFAULT;;;;;;
;3213933;;Биойогурт Формула здор.коз.мол.3-4,5%230;;104.84;;;;1;;796;82.14;;;;0;;;;;DEFAULT;;;;;;
;3222941;;Био-Кефир BioMax Улучшает пищевар2,5% 1л;;62.04;;;;1;;796;59.08;;;;0;;;;;DEFAULT;;;;;;
;3108571;;Биокефир Агуша с 8 месяцев 3,2% 204г;;31.05;;;;1;;796;26.62;;;;0;;;;;DEFAULT;;;;;;
;3249100;;Биокефир Караваево 2,5% 450г;;53.97;;;;1;;796;42.46;;;;0;;;;;DEFAULT;;;;;;
;3268828;;Биокефир Милава 1%, 930г;;68.2;;;;1;;796;53.98;;;;0;;;;;DEFAULT;;;;;;
;3234086;;Биокефир Рузский 2,5% 500г;;100.83;;;;1;;796;79.23;;;;0;;;;;DEFAULT;;;;;;
;3272790;;Биопр.Активиа твор.п.ябл/3зл/льн.сем130г;;43.69;;;;1;;796;34.22;;;;0;;;;;DEFAULT;;;;;;
;3272789;;Биопр.Активиа твор.пер/3зл/льн.сем.130г;;43.66;;;;1;;796;34.41;;;;0;;;;;DEFAULT;;;;;;
;3234088;;Биопр.кисломол.Рузский Бифилайф 2,5%250г;;77.55;;;;1;;796;61.64;;;;0;;;;;DEFAULT;;;;;;
;3173433;;Био-прод.Velle Дикая вишня 250г;;62.54;;;;1;;796;48.98;;;;0;;;;;DEFAULT;;;;;;
;3244283;;Биопродукт Активиа Кефирная 0% 450г;;53.08;;;;1;;796;42.03;;;;0;;;;;DEFAULT;;;;;;
;3139037;;Биопродукт Активиа Кефирная 1,0% 870г;;88.93;;;;1;;796;70.75;;;;0;;;;;DEFAULT;;;;;;
;3076617;;Биопродукт Активиа твор.Клубн.4,2% 130г;;43.36;;;;1;;796;34.36;;;;0;;;;;DEFAULT;;;;;;
;3077049;;Биопродукт Активиа твор.отр+злак4,5%130г;;43.24;;;;1;;796;34.22;;;;0;;;;;DEFAULT;;;;;;
;3085320;;Биопродукт Активиа творож.Малина4,2%130г;;43.26;;;;1;;796;34.3;;;;0;;;;;DEFAULT;;;;;;
;3075707;;Биопродукт Активиа творож.чернос4,2%130г;;43.43;;;;1;;796;34.43;;;;0;;;;;DEFAULT;;;;;;
;3275198;;Биотв.Фр.Н.ябл/бан.д/дет.6 мес.4,2% 100г;;32.04;;;;1;;796;25.88;;;;0;;;;;DEFAULT;;;;;;
;3275197;;Биотв.ФрутоН.малин.д/дет.6 мес.4,2% 100г;;32.27;;;;1;;796;25.9;;;;0;;;;;DEFAULT;;;;;;
;3228273;;Биотворог  дет.Тёма Яблоко 6м.4,2% 100г;;29.26;;;;1;;796;26.24;;;;0;;;;;DEFAULT;;;;;;
;3054856;;Биотворог Тёма Банан 6м.4,2% 100г;;29.27;;;;1;;796;26.17;;;;0;;;;;DEFAULT;;;;;;
;3053795;;Биотворог Тёма Груша 6м.4,2% 100г;;29.2;;;;1;;796;26.19;;;;0;;;;;DEFAULT;;;;;;
;3053796;;Биотворог Тёма классич. 6м.5% 100г;;28.31;;;;1;;796;25.47;;;;0;;;;;DEFAULT;;;;;;
;3265006;;Биотворог Тема Клубника банан 4,2%100г;;29.27;;;;1;;796;26.23;;;;0;;;;;DEFAULT;;;;;;
;3053793;;Биотворог Тёма Яблоко/Морк.6м.4,2% 100г;;29.25;;;;1;;796;26.18;;;;0;;;;;DEFAULT;;;;;;
;3223427;;Биотворог ФрутоНяня с грушей 6м4,2%100г;;32.14;;;;1;;796;25.79;;;;0;;;;;DEFAULT;;;;;;
;3223425;;Биотворог ФрутоНяня с пробиот.6м.5%100г;;31.07;;;;1;;796;23.72;;;;0;;;;;DEFAULT;;;;;;
;3223428;;Биотворог ФрутоНяня с черникой6м4,2%100г;;32.35;;;;1;;796;25.79;;;;0;;;;;DEFAULT;;;;;;
;3223426;;Биотворог ФрутоНяня с яблоком 6м4,2%100г;;32.22;;;;1;;796;25.84;;;;0;;;;;DEFAULT;;;;;;
;3251821;;Биточки куриные Петелинка подл.охл.500г;;177.04;;;;1;;796;128.11;;;;0;;;;;DEFAULT;;;;;;
;3164237;;Бифидокефир Крепыш с 8 мес.3,2% 0,2 л;;20.87;;;;1;;796;17.91;;;;0;;;;;DEFAULT;;;;;;
;3276330;;Бифидумбактерин Бификроха классич.190г;;57.35;;;;1;;796;54.61;;;;0;;;;;DEFAULT;;;;;;
;3047171;;Борщ 4сезона Московский 400г;;58.53;;;;1;;796;42.11;;;;0;;;;;DEFAULT;;;;;;
;3054961;;Борщ Knorr Чашка супа с сухарями 14,8г;;26.16;;;;1;;796;12.93;;;;0;;;;;DEFAULT;;;;;;
;3091100;;Борщ Русский продукт 55г;;31.75;;;;1;;796;18.95;;;;0;;;;;DEFAULT;;;;;;
;3107977;;Борщ Ряжский погреб.со свеж.капус510г ст;;101.93;;;;1;;796;59.66;;;;0;;;;;DEFAULT;;;;;;
;3051830;;Брокколи Hortex зам.400г;;109.1;;;;1;;796;79.02;;;;0;;;;;DEFAULT;;;;;;
;2004737;;Брокколи весовая зам.600-800г фас;;286.29;;;;1;;796;205.19;;;;0;;;;;DEFAULT;;;;;;
;3221328;;Брускетта Delphi из ол.Кал.и зел.ол.230г;;191.92;;;;1;;796;148.27;;;;0;;;;;DEFAULT;;;;;;
;3052200;;Брусника 4 сезона 300г;;147.16;;;;1;;796;105.6;;;;0;;;;;DEFAULT;;;;;;
;3059339;;Брусника Hortex замороженная 250г;;121.49;;;;1;;796;87.38;;;;0;;;;;DEFAULT;;;;;;
;3141114;;Брусника Вологод.ягода зам.300г;;148.59;;;;1;;796;96.6;;;;0;;;;;DEFAULT;;;;;;
;3281745;;Брусника Ягоды Карелии быстрозамор.200г;;68.63;;;;1;;796;50.0;;;;0;;;;;DEFAULT;;;;;;
;3232396;;Булгур Bravoll 350г;;85.58;;;;1;;796;65.32;;;;0;;;;;DEFAULT;;;;;;
;3265635;;Булгур Готово! с овощами 250г;;81.01;;;;1;;796;63.4;;;;0;;;;;DEFAULT;;;;;;
;3208947;;Булгур Ярмарка 4*62,5г;;65.93;;;;1;;796;52.44;;;;0;;;;;DEFAULT;;;;;;
;3219782;;Булочка Panelux трад.мультизл.зам.4*80г;;219.12;;;;1;;796;156.88;;;;0;;;;;DEFAULT;;;;;;
;3282627;;Булочка пшеничн.Bun Boys Хот-дог 4 62,5г;;108.03;;;;1;;796;102.88;;;;0;;;;;DEFAULT;;;;;;
;3038581;;Бульон Gallina Blanca грибной 8шт*10г;;25.65;;;;1;;796;24.42;;;;0;;;;;DEFAULT;;;;;;
;3038582;;Бульон Gallina Blanca куриный 8шт*10г;;25.22;;;;1;;796;24.01;;;;0;;;;;DEFAULT;;;;;;
;3059140;;Бульон Knorr гов.Душа обеда желеоб.2*28г;;49.25;;;;1;;796;34.51;;;;0;;;;;DEFAULT;;;;;;
;3059986;;Бульон Knorr Душа обеда Белые грибы2*28г;;53.67;;;;1;;796;37.62;;;;0;;;;;DEFAULT;;;;;;
;3058910;;Бульон Knorr курин.Душа обеда желеоб.56г;;49.27;;;;1;;796;34.51;;;;0;;;;;DEFAULT;;;;;;
;3054043;;Бульон Maggi Говяжий на косточке 80г;;31.58;;;;1;;796;21.32;;;;0;;;;;DEFAULT;;;;;;
;3051254;;Бульон Maggi Куриный 80г;;22.39;;;;1;;796;21.32;;;;0;;;;;DEFAULT;;;;;;
;3265717;;Бычки 5Морей обжар.томат.соус240г;;72.85;;;;1;;796;50.79;;;;0;;;;;DEFAULT;;;;;;
;3218038;;Ванилин Парфэ кристаллический 5г*3;;85.99;;;;1;;796;59.77;;;;0;;;;;DEFAULT;;;;;;
;3174278;;Ваниль Kotanyi бурбонная в стручках 1шт;;134.96;;;;1;;796;92.76;;;;0;;;;;DEFAULT;;;;;;
;3056472;;Ванильный сахар Dr.Oetker с нат.ван.15г;;26.34;;;;1;;796;17.66;;;;0;;;;;DEFAULT;;;;;;
;3174243;;Ванильный сахар Kotanyi 10г;;62.54;;;;1;;796;43.09;;;;0;;;;;DEFAULT;;;;;;
;3064329;;Варенец Добряна Останкин.2,5% 210г;;28.73;;;;1;;796;22.58;;;;0;;;;;DEFAULT;;;;;;
;3062510;;Варенец Останкинский 2,5% 450г.;;55.2;;;;1;;796;42.39;;;;0;;;;;DEFAULT;;;;;;
;3059204;;Варенье Noyan экстра Грец.орех 450г стек;;228.75;;;;1;;796;160.0;;;;0;;;;;DEFAULT;;;;;;
;3059214;;Варенье Noyan экстра Черешня б/кост.450г;;230.35;;;;1;;796;160.0;;;;0;;;;;DEFAULT;;;;;;
;3248105;;Варенье Вологод.Абрикос0,370г;;134.19;;;;1;;796;96.15;;;;0;;;;;DEFAULT;;;;;;
;3248104;;Варенье Вологод.Вишня 0,370г;;149.13;;;;1;;796;106.16;;;;0;;;;;DEFAULT;;;;;;
;3248106;;Варенье Вологод.Клубн.0,370г;;148.61;;;;1;;796;106.16;;;;0;;;;;DEFAULT;;;;;;
;3248107;;Варенье Вологод.Малина 0,370г;;149.18;;;;1;;796;106.16;;;;0;;;;;DEFAULT;;;;;;
;3119310;;Варенье Ратибор абрикос 400г ст;;160.06;;;;1;;796;117.45;;;;0;;;;;DEFAULT;;;;;;
;3119644;;Варенье Ратибор вишня 400г стекло;;138.3;;;;1;;796;110.26;;;;0;;;;;DEFAULT;;;;;;
;3119419;;Варенье Ратибор клубника 400г ст;;139.06;;;;1;;796;110.26;;;;0;;;;;DEFAULT;;;;;;
;3226506;;Варенье Ратибор Крыжовник 400г;;160.81;;;;1;;796;126.3;;;;0;;;;;DEFAULT;;;;;;
;3119469;;Варенье Ратибор малина 400г ст;;147.37;;;;1;;796;117.48;;;;0;;;;;DEFAULT;;;;;;
;3226507;;Варенье Ратибор Черная смородина 400г;;138.61;;;;1;;796;110.41;;;;0;;;;;DEFAULT;;;;;;
;3226508;;Варенье Ратибор Черника 400г;;179.57;;;;1;;796;155.56;;;;0;;;;;DEFAULT;;;;;;
;3087412;;Варенье Экопродукт брусника 325г;;112.3;;;;1;;796;77.37;;;;0;;;;;DEFAULT;;;;;;
;3085247;;Варенье Экопродукт клубника 325г;;98.24;;;;1;;796;66.87;;;;0;;;;;DEFAULT;;;;;;
;3069987;;Варенье Экопродукт Малина Премиум 350г;;125.62;;;;1;;796;92.59;;;;0;;;;;DEFAULT;;;;;;
;3223591;;Ватрушка Щелковохлеб фруктовая вишня 60г;;21.07;;;;1;;796;15.73;;;;0;;;;;DEFAULT;;;;;;
;3223567;;Ватрушка Щелковохлеб фруктовая малина60г;;20.35;;;;1;;796;15.25;;;;0;;;;;DEFAULT;;;;;;
;3223570;;Ватрушка Щелковохлеб фруктовая яблоко60г;;21.7;;;;1;;796;16.23;;;;0;;;;;DEFAULT;;;;;;
;3273665;;Вафельная труб.Милава варенка-лакомка70г;;59.98;;;;1;;796;46.98;;;;0;;;;;DEFAULT;;;;;;
;3273567;;Вафельная труб.Милава Молочный крем 65г;;60.11;;;;1;;796;47.09;;;;0;;;;;DEFAULT;;;;;;
;3259392;;Вафельные труб.ОЗБИ вкус.вар.сгущ.650г;;169.16;;;;1;;796;125.42;;;;0;;;;;DEFAULT;;;;;;
;3259393;;Вафельные труб.Семейка ОЗБИ Шок650г;;171.4;;;;1;;796;127.01;;;;0;;;;;DEFAULT;;;;;;
